,album_name,track_title,track_n,lyric,line
3941,reputation,...Ready for It?,1,I know I'm gonna be with you (I know I'm gonna be with you),50
3942,reputation,...Ready for It?,1,So I take my time,51
3943,reputation,...Ready for It?,1,In the middle of the night,52
3944,reputation,...Ready for It?,1,"Baby, let the games begin",53
3945,reputation,...Ready for It?,1,Let the games begin,54
3946,reputation,...Ready for It?,1,Let the games begin,55
3947,reputation,...Ready for It?,1,Are you ready for it?,56
3948,reputation,...Ready for It?,1,"Baby, let the games begin",57
3949,reputation,...Ready for It?,1,Let the games begin,58
3950,reputation,...Ready for It?,1,Let the games begin,59
3951,reputation,...Ready for It?,1,Are you ready for it?,60
3952,reputation,End Game,2,I wanna be your end game,1
3953,reputation,End Game,2,I wanna be your first string,2
3954,reputation,End Game,2,"I wanna be your A-Team (Whoa, whoa, whoa)",3
3955,reputation,End Game,2,"I wanna be your end game, end game",4
3956,reputation,End Game,2,"Big reputation, big reputation",5
3957,reputation,End Game,2,"Ooh, you and me, we got big reputations, ah",6
3958,reputation,End Game,2,"And you heard about me, ooh",7
3959,reputation,End Game,2,I got some big enemies (Yeah),8
3960,reputation,End Game,2,"Big reputation, big reputation",9
3961,reputation,End Game,2,"Ooh, you and me would be a big conversation, ah (Git, git)",10
3962,reputation,End Game,2,"And I heard about you, ooh (Yeah)",11
3963,reputation,End Game,2,"You like the bad ones, too",12
3964,reputation,End Game,2,"You so dope, don't overdose, I’m so stoked, I need a toast",13
3965,reputation,End Game,2,"We do the most, I'm in the Ghost like I'm whippin’ a boat",14
3966,reputation,End Game,2,"I got a reputation, girl that don't precede me (Yeah)",15
3967,reputation,End Game,2,I'm one call away whenever you need me (Yeah),16
3968,reputation,End Game,2,"I'm in a G5 (Yeah), come to the A-Side (Yeah)",17
3969,reputation,End Game,2,"I got a bad boy persona, that's what they like (What they like)",18
3970,reputation,End Game,2,"You love it, I love it too 'cause you my type (You my type)",19
3971,reputation,End Game,2,You hold me down and I protect you with my life,20
3972,reputation,End Game,2,"I don't wanna touch you, I don't wanna be",21
3973,reputation,End Game,2,Just another ex-love you don’t wanna see,22
3974,reputation,End Game,2,I don’t wanna miss you (I don't wanna miss you),23
3975,reputation,End Game,2,Like the other girls do,24
3976,reputation,End Game,2,"I don’t wanna hurt you, I just wanna be",25
3977,reputation,End Game,2,Drinking on a beach with you all over me,26
3978,reputation,End Game,2,I know what they all say (I know what they all say),27
3979,reputation,End Game,2,But I ain't tryna play,28
3980,reputation,End Game,2,I wanna be your end game (End game),29
3981,reputation,End Game,2,I wanna be your first string (First string),30
3982,reputation,End Game,2,I wanna be your A-Team (A-Team),31
3983,reputation,End Game,2,"I wanna be your end game, end game",32
3984,reputation,End Game,2,"Knew her when I was young, reconnected when we were little bit older",33
3985,reputation,End Game,2,"Both sprung, I got issues and chips on both of my shoulders",34
3986,reputation,End Game,2,"Reputation precedes me, in rumors, I'm knee-deep",35
3987,reputation,End Game,2,"The truth is, it's easier to ignore it, believe me",36
3988,reputation,End Game,2,"Even when we’d argue, we'd not do it for long",37
3989,reputation,End Game,2,And you understand the good and bad end up in the song,38
3990,reputation,End Game,2,"For all your beautiful traits, and the way you do it with ease",39
3991,reputation,End Game,2,"For all my flaws, paranoia, and insecurities",40
3992,reputation,End Game,2,"I've made mistakes and made some choices, that's hard to deny",41
3993,reputation,End Game,2,"After the storm, something was born on the 4th of July",42
3994,reputation,End Game,2,"I've passed days without fun, this end game is the one",43
3995,reputation,End Game,2,"With four words on the tip of my tongue, I'll never say it",44
3996,reputation,End Game,2,"I don't wanna touch you, I don't wanna be",45
3997,reputation,End Game,2,Just another ex-love you don't wanna see,46
3998,reputation,End Game,2,I don't wanna miss you (I don't wanna miss you),47
3999,reputation,End Game,2,Like the other girls do,48
4000,reputation,End Game,2,"I don't wanna hurt you, I just wanna be",49
4001,reputation,End Game,2,Drinking on a beach with you all over me,50
4002,reputation,End Game,2,"I know what they all say, yeah",51
4003,reputation,End Game,2,But I ain't tryna play,52
4004,reputation,End Game,2,I wanna be your end game (End game),53
4005,reputation,End Game,2,I wanna be your first string (Wanna be your first string),54
4006,reputation,End Game,2,I wanna be your A-Team (A-Team),55
4007,reputation,End Game,2,"I wanna be your end game, end game",56
4008,reputation,End Game,2,"Big reputation, big reputation",57
4009,reputation,End Game,2,"Ooh, you and me, we got big reputations, ah",58
4010,reputation,End Game,2,"And you heard about me, ooh",59
4011,reputation,End Game,2,I got some big enemies,60
4012,reputation,End Game,2,"Hey, big reputation, big reputation",61
4013,reputation,End Game,2,"Ooh, you and me would be a big conversation, ah",62
4014,reputation,End Game,2,"And I heard about you, ooh",63
4015,reputation,End Game,2,"You like the bad ones, too",64
4016,reputation,End Game,2,"I hit you like bang, we tried to forget it, but we just couldn't",65
4017,reputation,End Game,2,"And I bury hatchets, but I keep maps of where I put 'em",66
4018,reputation,End Game,2,"Reputation precedes me, they told you I'm crazy",67
4019,reputation,End Game,2,"I swear I don't love the drama, it loves me",68
4020,reputation,End Game,2,"And I can't let you go, your hand prints on my soul",69
4021,reputation,End Game,2,"It's like your eyes are liquor, it's like your body is gold",70
4022,reputation,End Game,2,You've been calling my bluff on all my usual tricks,71
4023,reputation,End Game,2,So here's the truth from my red lips,72
4024,reputation,End Game,2,I wanna be your end game (End game),73
4025,reputation,End Game,2,"I wanna be your first string (Me and you, first string)",74
4026,reputation,End Game,2,"I wanna be your A-Team (Be your A-Team now, A-Team)",75
4027,reputation,End Game,2,"I wanna be your end game, end game",76
4028,reputation,End Game,2,"I wanna be your end game (Oh, I do)",77
4029,reputation,End Game,2,I wanna be your first string (First string),78
4030,reputation,End Game,2,I wanna be your A-Team (A-Team),79
4031,reputation,End Game,2,"I wanna be your end game, end game",80
4032,reputation,I Did Something Bad,3,"I never trust a narcissist, but they love me",1
4033,reputation,I Did Something Bad,3,So I play 'em like a violin,2
4034,reputation,I Did Something Bad,3,And I make it look oh-so-easy,3
4035,reputation,I Did Something Bad,3,"'Cause for every lie I tell them, they tell me three",4
4036,reputation,I Did Something Bad,3,This is how the world works,5
4037,reputation,I Did Something Bad,3,Now all he thinks about is me,6
4038,reputation,I Did Something Bad,3,I can feel the flames on my skin,7
4039,reputation,I Did Something Bad,3,Crimson red paint on my lips,8
4040,reputation,I Did Something Bad,3,"If a man talks shit, then I owe him nothing",9
4041,reputation,I Did Something Bad,3,"I don't regret it one bit, 'cause he had it coming",10
4042,reputation,I Did Something Bad,3,They say I did something bad,11
4043,reputation,I Did Something Bad,3,Then why's it feel so good?,12
4044,reputation,I Did Something Bad,3,They say I did something bad,13
4045,reputation,I Did Something Bad,3,But why's it feel so good?,14
4046,reputation,I Did Something Bad,3,Most fun I ever had,15
4047,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,16
4048,reputation,I Did Something Bad,3,"It just felt so good, good",17
4049,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,18
4050,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,19
4051,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,20
4052,reputation,I Did Something Bad,3,Da-da da-da,21
4053,reputation,I Did Something Bad,3,"I never trust a playboy, but they love me",22
4054,reputation,I Did Something Bad,3,So I fly 'em all around the world,23
4055,reputation,I Did Something Bad,3,And I let them think they saved me,24
4056,reputation,I Did Something Bad,3,"They never see it comin', what I do next",25
4057,reputation,I Did Something Bad,3,This is how the world works,26
4058,reputation,I Did Something Bad,3,You gotta leave before you get left,27
4059,reputation,I Did Something Bad,3,I can feel the flames on my skin,28
4060,reputation,I Did Something Bad,3,"He says, ""Don't throw away a good thing""",29
4061,reputation,I Did Something Bad,3,"But if he drops my name, then I owe him nothin'",30
4062,reputation,I Did Something Bad,3,"And if he spends my change, then he had it comin'",31
4063,reputation,I Did Something Bad,3,They say I did something bad (Oh),32
4064,reputation,I Did Something Bad,3,Then why's it feel so good?,33
4065,reputation,I Did Something Bad,3,They say I did something bad,34
4066,reputation,I Did Something Bad,3,But why's it feel so good?,35
4067,reputation,I Did Something Bad,3,Most fun I ever had,36
4068,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,37
4069,reputation,I Did Something Bad,3,"It just felt so good, good",38
4070,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,39
4071,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,40
4072,reputation,I Did Something Bad,3,(It just felt so good),41
4073,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,42
4074,reputation,I Did Something Bad,3,Da-da da-da,43
4075,reputation,I Did Something Bad,3,They're burning all the witches even if you aren't one,44
4076,reputation,I Did Something Bad,3,"They got their pitchforks and proof, their receipts and reasons",45
4077,reputation,I Did Something Bad,3,They're burning all the witches even if you aren't one,46
4078,reputation,I Did Something Bad,3,"So light me up (Light me up), light me up (Light me up)",47
4079,reputation,I Did Something Bad,3,"Light me up, go ahead and light me up (Light me up)",48
4080,reputation,I Did Something Bad,3,"Light me up (Light me up), light me up (Light me up)",49
4081,reputation,I Did Something Bad,3,"Light me up (Light me up), light me up",50
4082,reputation,I Did Something Bad,3,They say I did something bad (Oh),51
4083,reputation,I Did Something Bad,3,Then why's it feel so good? (So good),52
4084,reputation,I Did Something Bad,3,They say I did something bad,53
4085,reputation,I Did Something Bad,3,But why's it feel so (Good) good?,54
4086,reputation,I Did Something Bad,3,Most fun I ever had (Most fun I ever had),55
4087,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,56
4088,reputation,I Did Something Bad,3,"It just felt so good (Good), good",57
4089,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,58
4090,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,59
4091,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,60
4092,reputation,I Did Something Bad,3,Da-da da-da,61
4093,reputation,I Did Something Bad,3,"Oh, you say I did something bad",62
4094,reputation,I Did Something Bad,3,(You say I did something bad?),63
4095,reputation,I Did Something Bad,3,"Why's it feel so good, good?",64
4096,reputation,I Did Something Bad,3,"So bad, why's it feel so good?",65
4097,reputation,I Did Something Bad,3,"Why's it feel, why's it feel so good? (Bad)",66
4098,reputation,I Did Something Bad,3,"It just felt so good, good",67
4099,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",1
4100,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",2
4101,reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",3
4102,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,4
4103,reputation,Don’t Blame Me,4,I've been breakin' hearts a long time,5
4104,reputation,Don’t Blame Me,4,And toyin' with them older guys,6
4105,reputation,Don’t Blame Me,4,Just playthings for me to use,7
4106,reputation,Don’t Blame Me,4,Something happened for the first time,8
4107,reputation,Don’t Blame Me,4,In the darkest little paradise,9
4108,reputation,Don’t Blame Me,4,"Shakin', pacin', I just need you",10
4109,reputation,Don’t Blame Me,4,"For you, I would cross the line",11
4110,reputation,Don’t Blame Me,4,I would waste my time,12
4111,reputation,Don’t Blame Me,4,I would lose my mind,13
4112,reputation,Don’t Blame Me,4,"They say, ""She's gone too far this time""",14
4113,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",15
4114,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",16
4115,reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",17
4116,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,18
4117,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",19
4118,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",20
4119,reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",21
4120,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,22
4121,reputation,Don’t Blame Me,4,My name is whatever you decide,23
4122,reputation,Don’t Blame Me,4,And I'm just gonna call you mine,24
4123,reputation,Don’t Blame Me,4,"I'm insane, but I'm your baby (Your baby)",25
4124,reputation,Don’t Blame Me,4,Echoes of your name inside my mind,26
4125,reputation,Don’t Blame Me,4,Halo hiding my obsession,27
4126,reputation,Don’t Blame Me,4,"I once was poison ivy, but now I'm your daisy",28
4127,reputation,Don’t Blame Me,4,"And baby, for you, I would fall from grace",29
4128,reputation,Don’t Blame Me,4,Just to touch your face,30
4129,reputation,Don’t Blame Me,4,"If you walk away, I'd beg you on my knees to stay",31
4130,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",32
4131,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",33
4132,reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",34
4133,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,35
4134,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",36
4135,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",37
4136,reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",38
4137,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,39
4138,reputation,Don’t Blame Me,4,"I get so high, oh!",40
4139,reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",41
4140,reputation,Don’t Blame Me,4,You're lovin' me,42
4141,reputation,Don’t Blame Me,4,"Trip of my life, oh!",43
